LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,LogSalePrice
4.553876891600541,9.473166068429098,1980.0,1980.0,5.631211781821365,6.541029999189903,0.0,5.0369526024136295,845.0,7.0909098220799835,0.0,7.763871287820222,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,1.0,7.592870287844818,2.0,5.666426688112432,5.278114659230518,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.468436909997665
4.330733340286331,9.105090961257085,2006.0,2006.0,0.0,0.0,0.0,6.9930151229329605,1088.0,6.77078942390898,0.0,7.580699752224563,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,1.0,7.604396348796338,3.0,5.342334251964811,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.506177237980511
4.51085950651685,9.200391041122515,1993.0,1993.0,5.54907608489522,6.895682697747868,0.0,5.8888779583328805,1347.0,7.150701457592526,0.0,7.881182202227102,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,1.0,7.597897950521784,3.0,5.831882477283517,4.110873864173311,4.976733742420574,0.0,0.0,0.0,0.0,4.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.468436909997665
4.753092689388558,9.55506418479516,1980.0,1980.0,5.420534999272286,6.9440872082295275,0.0,5.820082930352362,1372.0,0.0,0.0,7.29505641646263,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,2.0,7.591357046698551,2.0,5.455321115357702,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.141534124392603
4.718498871295094,9.696463383101802,2006.0,2006.0,5.916202062607435,0.0,0.0,7.1308988302963465,1249.0,7.206377291472252,0.0,7.862112211662748,0.0,0.0,3.0,1.0,4.0,0.6931471805599453,0.0,7.604396348796338,3.0,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7444443677961
4.605170185988092,9.400960731584833,2004.0,2004.0,5.963579343618446,6.878326468291325,0.0,5.117993812416755,1136.0,7.195187320178709,0.0,7.81156848934518,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,1.0,7.60339933974067,3.0,5.220355825078325,5.043425116919247,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.777052192115912
4.465908118654584,9.247732491193245,1986.0,1987.0,5.153291594497779,3.367295829986474,7.29641326877392,0.0,1502.0,7.071573364211532,0.0,7.912423121473705,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,1.0,7.59488438721652,2.0,5.308267697401205,4.574710978503383,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.614865543731012
3.912023005428146,8.669227347271736,1955.0,2005.0,0.0,5.54907608489522,0.0,6.810142450115136,1162.0,0.0,0.0,7.059617628291383,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.578656850594762,1.0,4.962844630259907,4.59511985013459,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.745425111208464
4.574710978503383,9.330431852234003,1967.0,2007.0,5.707110264748875,0.0,0.0,6.566672429803241,710.0,6.985641817639208,0.0,7.999342952713282,0.0,0.0,2.0,1.0,5.0,0.6931471805599453,1.0,7.581719640125308,2.0,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.396693005138824
3.9318256327243257,8.517393171418904,1941.0,1950.0,0.0,4.762173934797756,0.0,6.405228458030842,720.0,0.0,0.0,6.6895992691789665,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.571473648851271,2.0,0.0,0.0,5.501258210544727,0.0,0.0,0.0,0.0,12.0,2007.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.37366339763672
3.4965075614664802,9.291643823040218,1993.0,1993.0,0.0,7.3901814282264295,0.0,4.61512051684126,1719.0,0.0,0.0,7.450079569807499,2.0,0.0,1.0,1.0,1.0,0.6931471805599453,2.0,7.597897950521784,2.0,4.812184355372417,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.688498794774466
4.394449154672439,9.358846580275406,1960.0,1960.0,5.170483995038151,6.338594078203183,0.0,6.70808408385307,1383.0,0.0,0.0,7.232733136177615,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,0.0,7.581209826196346,1.0,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.886211674714158
3.4854922064339995,9.383368881858544,1916.0,1994.0,0.0,0.0,0.0,6.739336627357174,844.0,6.536691597591305,0.0,7.666221925662725,0.0,0.0,2.0,0.0,5.0,0.6931471805599453,0.0,7.565793282428515,2.0,0.0,4.110873864173311,5.594711379601839,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.27606501735021
4.110873864173311,8.764521909518802,1920.0,1950.0,0.0,0.0,0.0,6.391917113392602,596.0,6.391917113392602,0.0,7.084226422097916,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.560601162768557,1.0,0.0,0.0,4.927253685157205,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.26446410567173
4.211072534826979,9.270964993792617,1964.0,1964.0,4.442651256490317,3.713572066704308,5.579729825986222,7.261927092702751,1728.0,0.0,0.0,7.455298485683291,0.0,0.6931471805599453,2.0,0.0,6.0,1.0986122886681096,0.0,7.602401335665818,1.0,5.049856007249537,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.686878772093667
4.2626798770413155,9.009080614161977,1958.0,1992.0,0.0,6.741700694652055,0.0,5.351858133476067,1056.0,0.0,0.0,6.963189985870238,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.580189417944541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.842229212112828
4.454347296253507,9.273878392780171,2003.0,2004.0,5.6937321388027,7.025538314638521,6.173786103901937,7.38025578842646,3206.0,0.0,0.0,7.396335293800808,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,1.0,7.602900462204755,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.556729517143344
4.0943445622221,9.011767474596178,2004.0,2004.0,4.990432586778736,6.580639137284949,0.0,6.459904454377535,1358.0,0.0,0.0,7.214504414151143,1.0,0.0,2.0,0.0,2.0,0.6931471805599453,1.0,7.60339933974067,2.0,5.262690188904886,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.240474072247506
4.0943445622221,9.10974625674048,1998.0,1998.0,0.0,6.720220155135295,0.0,4.7535901911063645,943.0,6.54534966033442,0.0,7.40184157874383,1.0,0.0,2.0,1.0,3.0,0.6931471805599453,2.0,7.6004023345004,2.0,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.165250651009918
4.465908118654584,9.558035114334135,2005.0,2006.0,5.303304908059076,7.1308988302963465,0.0,6.513230110912307,1922.0,0.0,0.0,7.56164174558878,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,1.0,7.603897968521881,3.0,5.187385805840755,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.841129801965447
4.2626798770413155,9.119977931895791,2002.0,2003.0,4.736198448394496,6.698268054115413,0.0,6.588926477533519,1536.0,0.0,0.0,7.337587743538596,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,0.0,7.602401335665818,2.0,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.273731294003989
4.5217885770490405,9.557187177595935,1984.0,1998.0,0.0,5.365976015021851,0.0,6.903747257584598,1208.0,0.0,0.0,7.3914152346753585,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,0.0,7.59337419312129,2.0,4.6913478822291435,3.828641396489095,0.0,0.0,0.0,0.0,5.993961427306569,5.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.218495165528731
4.204692619390966,9.425532393502772,1958.0,1998.0,5.176149732573829,6.373319789577012,0.0,6.447305862541213,1215.0,0.0,0.0,7.103322062526113,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.580189417944541,1.0,0.0,0.0,0.0,0.0,5.459585514144159,0.0,0.0,6.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.951180395901384
4.454347296253507,9.56043370454936,2002.0,2002.0,0.0,0.0,0.0,6.875232087276577,967.0,6.82001636467413,0.0,7.554334823725748,0.0,0.0,2.0,1.0,4.0,0.6931471805599453,0.0,7.602401335665818,2.0,4.912654885736052,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.220468525813907
4.110873864173311,9.036106025364846,1950.0,1950.0,0.0,0.0,0.0,6.582025138892826,721.0,0.0,0.0,6.7357800142423265,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.576097340623111,1.0,5.5254529391317835,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,9.0,2009.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.314474526246391
4.519870279143458,9.053101595549691,1949.0,1950.0,5.831882477283517,0.0,0.0,0.0,0.0,0.0,0.0,6.947937068614969,0.0,0.0,2.0,0.0,2.0,1.0986122886681096,0.0,7.575584651557793,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.379394072345706
4.1588830833596715,9.088172738001974,2005.0,2005.0,6.424869023905388,3.367295829986474,0.0,7.4127640174265625,1684.0,0.0,0.0,7.429520842786462,0.0,0.0,2.0,0.0,2.0,0.6931471805599453,1.0,7.603897968521881,2.0,6.206575926724928,4.290459441148391,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.491251587763836
3.6109179126442243,7.860570785538664,1976.0,1976.0,0.0,4.867534450455582,5.4510384535657,5.170483995038151,536.0,6.3578422665081,0.0,7.014814351275545,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,0.0,7.589335823170617,1.0,5.209486152841421,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.350406535472453
4.189654742026425,8.769662508112274,1939.0,1950.0,0.0,0.0,0.0,6.880384082186005,972.0,6.406879986069314,0.0,7.363913501405819,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,1.0,7.570443252057374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.850825253582627
4.576624122331066,9.455088847042777,1960.0,1998.0,0.0,6.212606095751519,0.0,6.133398042996649,958.0,0.0,0.0,6.8658910748834385,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.581209826196346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648659816955295,4.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.928340903931561
4.721118508895338,9.77571099759397,1960.0,1960.0,3.4339872044851463,7.147559271189454,0.0,5.342334251964811,1478.0,0.0,0.0,7.2991214627108,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,2.0,7.581209826196346,2.0,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.967180737247824
3.6109179126442243,7.803435056952168,2003.0,2004.0,4.672828834461906,6.352629396319567,0.0,5.2574953720277815,764.0,6.760414691083428,0.0,7.394493107219038,1.0,0.0,2.0,1.0,2.0,0.6931471805599453,0.0,7.602900462204755,2.0,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.944707881395766
4.04305126783455,9.92485757827232,2005.0,2006.0,6.769641976852503,7.2520539518528135,0.0,6.0844994130751715,1848.0,6.78105762593618,0.0,7.911690520708339,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,2.0,7.604396348796338,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.988040814744458
4.23410650459726,8.964567702601611,2007.0,2007.0,5.8944028342648505,0.0,0.0,7.533693709848633,1869.0,0.0,0.0,7.533693709848633,0.0,0.0,2.0,0.0,2.0,0.6931471805599453,1.0,7.60489448081162,2.0,5.351858133476067,4.007333185232471,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.669998467265833
4.157802473835961,8.570165076182343,1986.0,1986.0,0.0,6.9874902470009905,0.0,5.918893854273146,1453.0,0.0,0.0,7.282073658093465,1.0,0.0,1.0,1.0,2.0,0.6931471805599453,1.0,7.594381242551817,2.0,0.0,4.394449154672439,0.0,0.0,5.220355825078325,0.0,0.0,12.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.154779351142624
4.110873864173311,9.114379980830272,1941.0,1950.0,0.0,5.4680601411351315,5.942799375126701,0.0,616.0,6.206575926724928,0.0,7.013915474810528,0.0,0.6931471805599453,1.0,0.0,3.0,0.6931471805599453,0.0,7.571473648851271,1.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.461632170582678
4.110873864173311,9.050288983827956,1928.0,2003.0,0.0,0.0,0.0,6.437751649736401,624.0,0.0,0.0,6.580639137284949,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.603897968521881,2.0,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.570250531589497
4.110873864173311,9.036106025364846,1940.0,2000.0,0.0,5.963579343618446,0.0,6.315358001522335,940.0,6.0014148779611505,0.0,7.375255778009754,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,2.0,7.57095858316901,1.0,0.0,0.0,4.6913478822291435,0.0,0.0,0.0,0.0,6.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.84939770159144
4.663439094112067,9.328123407632566,1995.0,1995.0,0.0,5.814130531825066,6.300785794663244,5.777652323222656,1200.0,0.0,0.0,7.0909098220799835,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,0.0,7.59890045687141,2.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.086725887897607
4.9442072049562205,9.13227071655426,1992.0,1992.0,4.672828834461906,6.329720905522696,0.0,6.395261598115449,1158.0,0.0,0.0,7.0630481633881725,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,0.0,7.597396320212795,2.0,4.795790545596741,3.295836866004329,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.061046873479915
3.8066624897703196,8.348774539791274,1976.0,1976.0,0.0,6.774223886357614,0.0,5.594711379601839,1142.0,0.0,0.0,7.04141166379481,1.0,0.0,1.0,1.0,3.0,0.6931471805599453,1.0,7.589335823170617,2.0,6.285998094508865,4.51085950651685,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.805595078933049
4.532599493153256,8.843759381917984,1958.0,1958.0,4.795790545596741,5.707110264748875,5.68697535633982,6.150602768446279,1062.0,0.0,0.0,7.210079628170788,0.0,0.6931471805599453,1.0,0.0,3.0,0.6931471805599453,0.0,7.580189417944541,1.0,5.1298987149230735,0.0,5.68697535633982,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.77528972943772
4.3694478524670215,9.39366142910322,1998.0,1998.0,6.274762021241939,6.863803391452954,0.0,4.875197323201151,1086.0,6.732210706467206,0.0,7.562681246721884,1.0,0.0,2.0,1.0,3.0,0.6931471805599453,1.0,7.6004023345004,2.0,5.342334251964811,4.330733340286331,0.0,0.0,5.926926025970411,0.0,0.0,6.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.542544882151386
4.598311421996173,8.928110078202646,1978.0,1978.0,0.0,6.651571873589727,0.0,4.7535901911063645,888.0,0.0,0.0,6.816735880594968,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,1.0,7.590346945602565,2.0,0.0,0.0,0.0,0.0,5.262690188904886,0.0,0.0,6.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.957611286231675
1.692740068515621,9.120962560824966,1940.0,1982.0,0.0,5.991464547107982,0.0,6.184148890937483,883.0,6.249975242259483,0.0,7.317212408359839,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.57095858316901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.884489021402711
4.174387269895637,8.895903562215581,2003.0,2003.0,6.2166061010848646,0.0,0.0,0.0,0.0,7.2640301428995295,0.0,7.56164174558878,0.0,0.0,3.0,0.0,4.0,0.6931471805599453,1.0,7.602900462204755,2.0,0.0,0.0,5.181783550292085,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.198544379109382
3.091042453358316,7.427144133408616,1972.0,2007.0,6.236369590203704,5.093750200806762,0.0,5.7745515455444085,483.0,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1.0,1.0,2.0,0.6931471805599453,0.0,7.587310506022615,1.0,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.678439903447801
4.3577299758264925,9.841665338892785,1976.0,1976.0,4.795790545596741,6.569481420414296,0.0,4.442651256490317,796.0,6.665683717782408,0.0,7.362010551259734,1.0,0.0,2.0,1.0,3.0,0.6931471805599453,1.0,7.589335823170617,2.0,5.726847747587197,4.718498871295094,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.154779351142624
4.0943445622221,9.2771575450135,1920.0,1997.0,0.0,6.124683390894205,0.0,5.37989735354046,672.0,6.511745329644728,0.0,7.20414929203594,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.583247524303362,1.0,0.0,4.859812404361672,5.389071729816501,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.898187865760873
4.663814919532654,9.15915233520675,1963.0,1963.0,5.5134287461649825,6.413458957167357,0.0,6.666956792429207,1394.0,0.0,0.0,7.240649694255466,1.0,0.0,1.0,1.0,3.0,0.6931471805599453,2.0,7.582738488914411,2.0,0.0,4.343805421853684,0.0,0.0,5.225746673713202,0.0,0.0,7.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.976659481202368
4.624972813284271,9.121618441915379,1962.0,1962.0,5.723585101952381,5.918893854273146,0.0,6.591673732008658,1099.0,0.0,0.0,7.266827347520591,0.0,0.6931471805599453,1.0,0.0,3.0,0.6931471805599453,1.0,7.5822291942764615,1.0,4.174387269895637,4.709530201312334,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.013700752882718
4.3694478524670215,8.962007209588313,1954.0,1954.0,5.303304908059076,6.293419278846481,0.0,6.591673732008658,1268.0,0.0,0.0,7.1459844677143876,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,1.0,7.578145472419466,1.0,0.0,4.59511985013459,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.790557201568507
4.052696800278086,9.193295937366925,1959.0,2006.0,0.0,4.290459441148391,5.556828061699537,6.598509028614515,1063.0,0.0,0.0,7.160845906664299,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,1.0,7.599901959208498,2.0,5.8998973535824915,2.8903717578961645,0.0,0.0,5.209486152841421,0.0,0.0,3.0,2010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.99535161421452
4.453098667614539,9.002331708246244,2000.0,2000.0,0.0,0.0,0.0,6.860663671448287,953.0,6.568077911411976,0.0,7.417580402414544,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,1.0,7.601402334583733,2.0,4.61512051684126,3.713572066704308,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.05757263721173
4.394449154672439,9.748061059204817,1959.0,1959.0,0.0,0.0,0.0,0.0,0.0,6.150602768446279,0.0,7.370860166536716,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,1.0,7.596894438144544,2.0,0.0,4.0943445622221,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.808813773969108
3.9318256327243257,8.878497403738631,1984.0,1984.0,0.0,6.436150368369428,4.804021044733257,0.0,744.0,0.0,0.0,6.6240652277998935,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.59337419312129,1.0,5.869296913133774,0.0,0.0,0.0,4.51085950651685,0.0,0.0,2.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.736069016284437
4.382026634673881,9.271905727634337,1953.0,1953.0,0.0,6.061456918928017,5.198497031265826,0.0,608.0,0.0,0.0,7.1853870155804165,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,0.0,7.577633832602728,1.0,4.204692619390966,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.719939634354555
4.189654742026425,9.012011377036412,2003.0,2004.0,0.0,0.0,0.0,6.742880635791903,847.0,6.9865664594064265,0.0,7.564757012905729,0.0,0.0,2.0,1.0,4.0,0.6931471805599453,1.0,7.602900462204755,2.0,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.299107511497363
4.044729672221079,9.212438170058329,1922.0,1950.0,0.0,5.860786223465865,0.0,5.8111409929767,683.0,0.0,0.0,6.807934943699926,1.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,7.438062571808706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.018629143155449
4.060443010546419,9.087833697483386,1996.0,1996.0,0.0,5.700443573390686,0.0,6.35088571671474,870.0,0.0,0.0,6.818924065275521,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,0.0,7.6004023345004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.904967552746252
4.634728988229636,9.318656515459642,2004.0,2005.0,0.0,0.0,0.0,7.3658128372094716,1580.0,6.787844982309579,0.0,7.810758116529357,0.0,0.0,3.0,0.0,4.0,0.6931471805599453,1.0,7.60339933974067,2.0,5.075173815233827,5.3706380281276624,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.736700896592344
4.48863636973214,9.340929941679784,2010.0,2010.0,5.860786223465865,7.27655640271871,0.0,6.021023349349527,1856.0,0.0,0.0,7.526717561352706,1.0,0.0,1.0,1.0,1.0,0.6931471805599453,1.0,7.606387389772652,3.0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.885202034321916
